session_id,vehicle_id,station_id,start_time,end_time,duration_minutes,energy_kwh,total_cost_inr,payment_method,session_status,user_rating
2685,214,109,2023-04-01 07:49:00,2023-04-01 09:50:00,121,21.14,284.12,RFID Tag,Failed,1.1
2686,404,22,2023-05-24 04:43:00,2023-05-24 07:40:00,177,32.9,497.12,UPI,Interrupted,4.4
2687,443,78,2024-04-14 22:16:00,2024-04-15 00:28:00,132,42.0,735.0,Debit Card,Failed,1.9
2688,425,23,2023-02-07 11:43:00,2023-02-07 14:18:00,155,54.23,386.12,QR Code,Failed,2.0
2689,442,111,2024-05-24 06:38:00,2024-05-24 08:47:00,129,31.73,473.73,Debit Card,Completed,1.4
2690,300,32,2023-11-12 04:42:00,2023-11-12 06:45:00,123,29.77,464.11,Wallet,Interrupted,3.9
2691,183,8,2023-04-17 12:51:00,2023-04-17 15:10:00,139,25.75,207.8,QR Code,Completed,3.0
2692,246,102,2023-05-09 21:33:00,2023-05-10 00:06:00,153,46.92,629.67,Credit Card,Interrupted,4.7
2693,222,135,2024-11-11 21:22:00,2024-11-11 21:43:00,21,1.63,15.84,QR Code,Interrupted,4.5
2694,401,42,2024-04-15 12:11:00,2024-04-15 14:57:00,166,16.65,86.08,Wallet,Interrupted,2.7
2695,264,132,2023-01-12 18:44:00,2023-01-12 19:48:00,64,12.27,187.36,Wallet,Completed,4.8
2696,419,84,2023-06-23 05:35:00,2023-06-23 08:34:00,179,43.09,734.25,QR Code,Failed,4.9
2697,1,119,2023-10-26 18:37:00,2023-10-26 19:53:00,76,23.26,246.56,RFID Tag,Failed,1.4
2698,166,88,2024-09-29 15:30:00,2024-09-29 17:44:00,134,13.16,145.02,Debit Card,Failed,4.3
2699,195,76,2023-01-26 17:53:00,2023-01-26 18:56:00,63,21.35,130.24,Debit Card,Failed,3.1
2700,163,8,2023-03-16 22:59:00,2023-03-17 00:28:00,89,7.97,64.32,Wallet,Completed,4.6
2701,400,100,2023-12-04 15:35:00,2023-12-04 18:19:00,164,17.99,290.18,UPI,Completed,3.4
2702,486,91,2024-02-10 11:51:00,2024-02-10 12:29:00,38,8.33,72.89,Wallet,Completed,3.6
2703,431,79,2024-06-22 13:02:00,2024-06-22 13:31:00,29,9.47,127.37,Debit Card,Completed,1.0
2704,309,48,2023-09-26 08:38:00,2023-09-26 11:36:00,178,19.1,208.38,Wallet,Failed,4.3
2705,252,90,2024-10-16 14:03:00,2024-10-16 16:58:00,175,21.66,218.55,UPI,Completed,3.4
2706,10,32,2023-04-15 23:56:00,2023-04-16 00:49:00,53,8.35,130.18,UPI,Completed,3.6
2707,201,10,2024-05-20 08:10:00,2024-05-20 10:51:00,161,46.5,835.14,UPI,Interrupted,3.6
2708,308,89,2023-06-02 05:10:00,2023-06-02 06:23:00,73,23.32,194.26,Wallet,Failed,1.8
2709,61,5,2024-01-29 05:56:00,2024-01-29 06:21:00,25,1.36,8.55,Wallet,Failed,1.8
2710,482,35,2023-09-25 05:57:00,2023-09-25 07:50:00,113,28.95,424.99,Wallet,Completed,2.0
2711,413,116,2024-01-08 07:30:00,2024-01-08 10:27:00,177,25.01,312.12,UPI,Failed,4.2
2712,254,24,2024-10-19 08:19:00,2024-10-19 10:14:00,115,40.2,680.59,RFID Tag,Interrupted,4.6
2713,348,127,2023-09-19 01:46:00,2023-09-19 03:38:00,112,24.85,392.38,Wallet,Completed,2.4
2714,156,65,2024-01-17 07:16:00,2024-01-17 08:55:00,99,27.66,327.77,Debit Card,Interrupted,3.6
2715,459,108,2023-12-29 16:12:00,2023-12-29 17:35:00,83,17.47,205.97,Debit Card,Failed,4.0
2716,118,91,2024-11-01 17:27:00,2024-11-01 20:23:00,176,17.72,155.05,Wallet,Interrupted,1.9
2717,201,77,2024-06-14 10:15:00,2024-06-14 11:09:00,54,3.2,40.8,QR Code,Interrupted,2.9
2718,269,121,2023-01-05 16:57:00,2023-01-05 19:47:00,170,24.15,416.83,Credit Card,Failed,2.6
2719,412,56,2024-11-03 20:16:00,2024-11-03 21:47:00,91,11.58,66.24,QR Code,Interrupted,5.0
2720,354,87,2024-07-02 01:22:00,2024-07-02 01:43:00,21,6.13,43.71,Debit Card,Interrupted,4.2
2721,185,9,2024-09-02 05:34:00,2024-09-02 06:57:00,83,14.69,149.1,Credit Card,Failed,4.3
2722,27,118,2023-07-21 08:11:00,2023-07-21 11:00:00,169,49.04,268.25,RFID Tag,Completed,3.8
2723,229,59,2024-05-16 04:54:00,2024-05-16 07:40:00,166,24.84,97.37,QR Code,Interrupted,3.7
2724,497,2,2023-09-05 17:59:00,2023-09-05 18:21:00,22,1.54,21.05,Credit Card,Interrupted,3.2
2725,180,29,2023-12-29 01:43:00,2023-12-29 02:31:00,48,12.87,153.93,QR Code,Completed,2.2
2726,176,6,2024-11-04 05:35:00,2024-11-04 06:14:00,39,5.8,73.78,Debit Card,Completed,4.5
2727,72,119,2024-09-02 08:49:00,2024-09-02 10:03:00,74,23.02,244.01,Wallet,Failed,4.4
2728,389,85,2023-07-12 02:51:00,2023-07-12 03:31:00,40,3.41,51.12,Credit Card,Failed,2.4
2729,15,71,2023-06-20 12:22:00,2023-06-20 13:24:00,62,20.47,332.84,Debit Card,Completed,3.2
2730,431,98,2023-07-07 21:22:00,2023-07-07 22:05:00,43,11.57,170.66,RFID Tag,Interrupted,3.0
2731,271,50,2024-07-21 22:43:00,2024-07-22 00:27:00,104,16.68,117.59,Debit Card,Completed,2.0
2732,388,111,2023-02-11 19:52:00,2023-02-11 22:47:00,175,13.23,197.52,Credit Card,Interrupted,1.4
2733,245,78,2023-12-19 11:20:00,2023-12-19 12:31:00,71,19.03,333.03,QR Code,Completed,4.7
2734,214,35,2024-04-30 05:34:00,2024-04-30 06:16:00,42,7.63,112.01,Credit Card,Completed,2.8
2735,198,25,2023-05-24 02:42:00,2023-05-24 04:18:00,96,30.05,106.08,Debit Card,Interrupted,3.9
2736,391,43,2024-03-11 08:56:00,2024-03-11 09:36:00,40,4.2,62.58,Wallet,Completed,3.1
2737,270,31,2024-06-07 20:28:00,2024-06-07 22:23:00,115,11.57,130.74,RFID Tag,Failed,4.7
2738,218,60,2023-03-27 19:53:00,2023-03-27 21:58:00,125,15.77,262.57,Credit Card,Failed,3.4
2739,487,19,2024-03-22 23:31:00,2024-03-23 00:01:00,30,4.45,61.23,UPI,Failed,2.3
2740,316,37,2023-05-09 21:45:00,2023-05-09 23:47:00,122,23.13,407.09,QR Code,Completed,4.8
2741,488,56,2023-10-15 07:52:00,2023-10-15 10:22:00,150,51.19,292.81,RFID Tag,Completed,2.2
2742,177,24,2024-11-04 09:41:00,2024-11-04 10:34:00,53,3.61,61.12,Debit Card,Failed,4.3
2743,206,77,2024-01-11 01:54:00,2024-01-11 02:46:00,52,11.71,149.3,QR Code,Completed,1.4
2744,131,34,2024-04-27 11:49:00,2024-04-27 13:38:00,109,20.69,151.66,Wallet,Completed,3.4
2745,33,29,2023-12-06 09:37:00,2023-12-06 09:58:00,21,6.03,72.12,QR Code,Interrupted,1.8
2746,44,134,2024-12-25 06:41:00,2024-12-25 08:12:00,91,11.72,67.27,RFID Tag,Interrupted,1.9
2747,408,22,2023-02-09 21:41:00,2023-02-09 22:36:00,55,14.32,216.38,RFID Tag,Interrupted,2.9
2748,348,28,2023-11-25 00:26:00,2023-11-25 01:18:00,52,13.85,221.6,UPI,Failed,4.7
2749,310,33,2024-02-04 10:51:00,2024-02-04 11:22:00,31,10.48,54.18,Credit Card,Completed,3.0
2750,432,110,2023-05-25 21:39:00,2023-05-25 22:15:00,36,10.28,130.86,QR Code,Failed,3.0
2751,420,40,2023-06-10 03:37:00,2023-06-10 06:12:00,155,19.83,204.84,RFID Tag,Completed,4.1
2752,227,56,2024-11-26 14:27:00,2024-11-26 16:45:00,138,11.88,67.95,UPI,Interrupted,1.5
2753,264,116,2024-05-14 00:28:00,2024-05-14 03:27:00,179,25.5,318.24,RFID Tag,Failed,3.5
2754,374,21,2024-01-18 06:03:00,2024-01-18 07:23:00,80,10.95,53.76,UPI,Completed,4.2
2755,91,2,2023-05-15 20:24:00,2023-05-15 22:52:00,148,18.84,257.54,Wallet,Failed,3.5
2756,455,55,2023-11-14 20:22:00,2023-11-14 20:51:00,29,3.01,23.0,Debit Card,Failed,2.6
2757,390,102,2023-02-18 07:41:00,2023-02-18 08:08:00,27,3.68,49.39,RFID Tag,Failed,4.2
2758,140,105,2024-12-02 22:29:00,2024-12-03 00:13:00,104,15.0,201.15,UPI,Failed,3.8
2759,75,62,2024-03-10 17:32:00,2024-03-10 18:11:00,39,2.5,35.9,Credit Card,Failed,3.7
2760,229,45,2023-03-15 01:55:00,2023-03-15 03:30:00,95,7.76,97.31,Credit Card,Interrupted,2.5
2761,52,80,2023-06-13 04:00:00,2023-06-13 04:40:00,40,4.98,60.46,QR Code,Failed,1.7
2762,408,61,2023-06-27 01:49:00,2023-06-27 04:24:00,155,44.08,396.72,QR Code,Failed,1.3
2763,386,100,2024-06-19 03:46:00,2024-06-19 06:44:00,178,32.07,517.29,Wallet,Completed,2.0
2764,290,23,2024-10-26 22:30:00,2024-10-26 23:47:00,77,21.85,155.57,RFID Tag,Completed,2.9
2765,262,79,2024-10-25 15:27:00,2024-10-25 17:45:00,138,14.95,201.08,UPI,Completed,2.4
2766,42,66,2024-12-16 22:06:00,2024-12-16 22:33:00,27,9.61,50.55,UPI,Interrupted,1.5
2767,124,69,2024-07-28 11:55:00,2024-07-28 12:17:00,22,6.63,54.17,QR Code,Failed,4.4
2768,165,27,2023-07-04 06:29:00,2023-07-04 06:45:00,16,3.48,37.55,UPI,Completed,4.5
2769,300,21,2024-09-29 08:51:00,2024-09-29 11:50:00,179,26.18,128.54,Debit Card,Interrupted,2.7
2770,242,37,2024-09-23 12:22:00,2024-09-23 14:03:00,101,17.51,308.18,UPI,Failed,1.7
2771,220,128,2023-03-22 07:28:00,2023-03-22 09:37:00,129,36.45,194.28,UPI,Failed,4.0
2772,257,129,2024-03-01 04:54:00,2024-03-01 06:57:00,123,15.52,76.67,Debit Card,Interrupted,1.4
2773,380,103,2024-01-26 14:34:00,2024-01-26 15:45:00,71,24.68,145.86,Debit Card,Interrupted,3.0
2774,235,26,2023-07-20 17:54:00,2023-07-20 20:23:00,149,30.0,172.2,Debit Card,Completed,1.7
2775,72,56,2024-12-04 20:59:00,2024-12-04 22:27:00,88,22.99,131.5,UPI,Interrupted,2.2
2776,201,98,2023-06-30 15:27:00,2023-06-30 16:34:00,67,18.79,277.15,UPI,Interrupted,4.8
2777,57,19,2024-04-13 13:49:00,2024-04-13 14:28:00,39,10.4,143.1,Credit Card,Failed,3.7
2778,192,48,2023-10-30 16:14:00,2023-10-30 16:57:00,43,10.33,112.7,RFID Tag,Failed,2.7
2779,455,107,2023-09-26 15:01:00,2023-09-26 16:20:00,79,13.66,174.3,Wallet,Failed,4.9
2780,199,131,2024-05-09 00:13:00,2024-05-09 02:04:00,111,24.92,335.42,Credit Card,Completed,1.1
2781,278,57,2024-05-13 21:38:00,2024-05-14 00:37:00,179,21.86,363.31,QR Code,Completed,3.8
2782,41,89,2024-08-13 05:47:00,2024-08-13 06:39:00,52,15.44,128.62,QR Code,Failed,1.5
2783,330,43,2024-05-09 01:24:00,2024-05-09 03:03:00,99,23.71,353.28,Debit Card,Completed,1.2
2784,136,13,2024-01-22 23:59:00,2024-01-23 00:51:00,52,12.13,210.21,UPI,Failed,2.8
2785,66,132,2023-06-10 08:30:00,2023-06-10 09:16:00,46,9.85,150.41,UPI,Completed,3.1
2786,229,103,2024-10-29 01:54:00,2024-10-29 04:11:00,137,21.37,126.3,Wallet,Failed,3.5
2787,405,134,2024-11-02 08:53:00,2024-11-02 11:35:00,162,32.57,186.95,Debit Card,Failed,3.5
2788,320,15,2023-11-20 05:59:00,2023-11-20 06:48:00,49,4.1,66.58,UPI,Completed,2.1
2789,438,105,2023-12-10 13:22:00,2023-12-10 15:49:00,147,41.69,559.06,RFID Tag,Failed,3.1
2790,53,3,2024-03-19 02:31:00,2024-03-19 03:40:00,69,17.26,114.26,QR Code,Failed,2.3
2791,442,63,2023-04-07 13:12:00,2023-04-07 13:51:00,39,4.03,15.31,Wallet,Interrupted,4.3
2792,230,46,2024-02-29 03:26:00,2024-02-29 06:13:00,167,24.48,282.5,Wallet,Completed,3.0
2793,288,130,2023-03-14 02:36:00,2023-03-14 03:45:00,69,14.93,231.41,QR Code,Failed,3.4
2794,298,14,2024-02-06 16:10:00,2024-02-06 16:37:00,27,2.32,28.61,Credit Card,Failed,4.3
2795,256,20,2024-03-12 15:22:00,2024-03-12 16:25:00,63,19.02,200.47,QR Code,Completed,1.5
2796,114,50,2024-03-07 03:51:00,2024-03-07 05:07:00,76,5.65,39.83,RFID Tag,Failed,2.3
2797,297,10,2023-02-16 09:44:00,2023-02-16 12:33:00,169,53.13,954.21,Credit Card,Interrupted,3.7
2798,308,92,2023-10-30 11:33:00,2023-10-30 13:13:00,100,20.94,340.69,Debit Card,Failed,2.7
2799,496,61,2024-11-27 19:58:00,2024-11-27 22:43:00,165,36.89,332.01,UPI,Completed,2.9
2800,143,56,2024-09-10 20:09:00,2024-09-10 21:01:00,52,17.6,100.67,Debit Card,Completed,2.8
2801,140,18,2024-09-06 22:47:00,2024-09-06 23:49:00,62,9.44,156.14,UPI,Failed,4.0
2802,463,66,2024-05-20 13:57:00,2024-05-20 14:57:00,60,20.19,106.2,UPI,Failed,5.0
2803,362,49,2024-02-20 01:07:00,2024-02-20 03:40:00,153,26.8,224.05,RFID Tag,Failed,2.0
2804,133,26,2023-08-01 23:49:00,2023-08-02 02:26:00,157,20.36,116.87,Credit Card,Completed,2.3
2805,112,14,2024-09-09 07:00:00,2024-09-09 09:15:00,135,32.31,398.38,RFID Tag,Failed,3.9
2806,397,12,2024-10-28 18:27:00,2024-10-28 20:00:00,93,15.32,250.18,RFID Tag,Failed,2.9
2807,323,72,2023-02-02 17:47:00,2023-02-02 20:38:00,171,41.33,477.36,Credit Card,Failed,1.4
2808,248,49,2023-12-03 20:48:00,2023-12-03 21:26:00,38,6.94,58.02,RFID Tag,Completed,1.3
2809,106,56,2024-09-28 15:12:00,2024-09-28 17:16:00,124,23.98,137.17,Wallet,Failed,1.5
2810,246,58,2024-12-24 09:00:00,2024-12-24 10:01:00,61,8.95,81.89,QR Code,Completed,3.6
2811,377,70,2023-04-07 22:39:00,2023-04-08 01:08:00,149,48.95,440.55,QR Code,Completed,4.2
2812,32,106,2024-11-20 07:11:00,2024-11-20 08:26:00,75,14.05,232.25,Debit Card,Completed,1.4
2813,279,26,2024-10-26 09:18:00,2024-10-26 10:41:00,83,8.57,49.19,RFID Tag,Interrupted,1.6
2814,343,8,2023-06-11 22:17:00,2023-06-11 23:34:00,77,23.56,190.13,Debit Card,Completed,3.8
2815,158,113,2024-02-26 11:44:00,2024-02-26 12:22:00,38,3.32,53.52,QR Code,Failed,2.7
2816,34,87,2024-03-02 08:00:00,2024-03-02 10:51:00,171,52.02,370.9,Debit Card,Completed,2.2
2817,180,50,2024-09-27 17:39:00,2024-09-27 18:10:00,31,10.36,73.04,Wallet,Completed,2.3
2818,426,35,2023-11-04 10:05:00,2023-11-04 13:02:00,177,43.8,642.98,RFID Tag,Completed,2.5
2819,39,19,2023-01-28 20:12:00,2023-01-28 21:48:00,96,16.45,226.35,RFID Tag,Interrupted,1.7
2820,296,45,2023-02-06 20:11:00,2023-02-06 21:27:00,76,15.36,192.61,QR Code,Interrupted,2.7
2821,340,109,2024-09-06 05:49:00,2024-09-06 06:46:00,57,13.14,176.6,Credit Card,Completed,3.1
2822,48,65,2023-04-06 02:40:00,2023-04-06 05:13:00,153,45.56,539.89,Credit Card,Failed,3.7
2823,428,60,2023-11-09 04:17:00,2023-11-09 07:13:00,176,56.66,943.39,Debit Card,Completed,2.5
2824,345,46,2024-06-08 23:12:00,2024-06-09 00:36:00,84,15.11,174.37,Credit Card,Interrupted,3.7
2825,276,59,2023-09-01 08:13:00,2023-09-01 10:28:00,135,22.61,88.63,QR Code,Failed,2.5
2826,463,66,2023-02-08 16:27:00,2023-02-08 18:14:00,107,32.86,172.84,Credit Card,Interrupted,2.0
2827,288,46,2024-01-28 19:08:00,2024-01-28 21:44:00,156,24.09,278.0,UPI,Interrupted,2.1
2828,175,6,2024-08-14 11:10:00,2024-08-14 13:48:00,158,39.6,503.71,RFID Tag,Failed,5.0
2829,312,70,2024-05-06 20:55:00,2024-05-06 21:12:00,17,2.19,19.71,Wallet,Failed,4.5
2830,217,73,2023-12-01 06:20:00,2023-12-01 09:08:00,168,13.51,182.79,Wallet,Interrupted,2.3
2831,133,118,2023-05-08 17:33:00,2023-05-08 18:39:00,66,3.39,18.54,RFID Tag,Failed,2.4
2832,70,131,2024-04-11 06:59:00,2024-04-11 08:24:00,85,30.79,414.43,QR Code,Failed,3.4
2833,206,97,2024-06-12 13:27:00,2024-06-12 15:37:00,130,30.75,255.84,RFID Tag,Failed,2.0
2834,9,105,2024-12-18 03:29:00,2024-12-18 06:28:00,179,10.21,136.92,Wallet,Failed,1.2
2835,434,67,2024-09-28 14:58:00,2024-09-28 15:34:00,36,2.72,10.01,Credit Card,Failed,2.0
2836,488,115,2023-04-16 10:25:00,2023-04-16 12:42:00,137,42.83,567.93,Wallet,Interrupted,3.9
2837,1,87,2023-03-20 17:46:00,2023-03-20 20:10:00,144,26.46,188.66,UPI,Failed,1.4
2838,252,75,2023-09-25 18:56:00,2023-09-25 19:57:00,61,7.0,46.48,QR Code,Completed,4.9
2839,189,112,2024-08-12 16:20:00,2024-08-12 16:39:00,19,6.26,40.13,Debit Card,Interrupted,4.0
2840,9,86,2024-02-23 13:54:00,2024-02-23 16:36:00,162,48.68,454.67,Credit Card,Interrupted,2.4
2841,24,35,2024-12-30 23:57:00,2024-12-31 01:19:00,82,27.5,403.7,RFID Tag,Interrupted,1.3
2842,426,43,2023-12-06 14:07:00,2023-12-06 15:38:00,91,32.18,479.48,Credit Card,Interrupted,1.2
2843,442,62,2024-07-05 10:55:00,2024-07-05 13:15:00,140,25.97,372.93,Credit Card,Interrupted,4.5
2844,155,132,2023-03-15 20:26:00,2023-03-15 21:44:00,78,16.68,254.7,Debit Card,Failed,2.0
2845,384,105,2024-07-26 01:42:00,2024-07-26 03:35:00,113,12.66,169.77,RFID Tag,Interrupted,1.9
2846,369,22,2023-01-23 02:54:00,2023-01-23 03:45:00,51,9.64,145.66,RFID Tag,Interrupted,3.4
2847,44,54,2023-01-02 09:41:00,2023-01-02 12:04:00,143,46.08,334.54,Credit Card,Failed,3.0
2848,180,135,2024-01-21 15:03:00,2024-01-21 16:13:00,70,12.08,117.42,Wallet,Completed,1.2
2849,100,109,2023-08-09 08:19:00,2023-08-09 09:46:00,87,10.17,136.68,RFID Tag,Interrupted,2.6
2850,400,97,2023-09-08 07:06:00,2023-09-08 09:38:00,152,11.06,92.02,Credit Card,Completed,1.9
2851,226,108,2023-04-01 15:45:00,2023-04-01 16:12:00,27,5.18,61.07,Credit Card,Completed,4.5
2852,155,72,2024-01-01 14:29:00,2024-01-01 16:33:00,124,13.0,150.15,Wallet,Completed,2.6
2853,483,101,2024-03-31 17:20:00,2024-03-31 17:45:00,25,5.28,70.12,RFID Tag,Failed,3.0
2854,254,68,2024-05-22 11:39:00,2024-05-22 13:03:00,84,22.4,247.97,QR Code,Completed,4.8
2855,430,129,2024-12-30 10:08:00,2024-12-30 12:53:00,165,26.75,132.15,Credit Card,Interrupted,4.0
2856,404,65,2023-01-29 07:30:00,2023-01-29 09:24:00,114,22.51,266.74,RFID Tag,Interrupted,2.1
2857,136,39,2023-01-24 15:26:00,2023-01-24 17:40:00,134,21.75,322.77,Debit Card,Failed,2.8
2858,103,77,2023-04-01 02:20:00,2023-04-01 04:35:00,135,39.52,503.88,QR Code,Completed,1.2
2859,302,15,2023-02-03 20:45:00,2023-02-03 21:11:00,26,6.0,97.44,Debit Card,Failed,1.1
2860,210,96,2024-02-12 11:46:00,2024-02-12 14:10:00,144,14.04,216.22,QR Code,Interrupted,3.9
2861,176,63,2024-06-21 10:41:00,2024-06-21 12:44:00,123,20.38,77.44,Debit Card,Completed,4.7
2862,443,34,2024-02-26 13:02:00,2024-02-26 15:58:00,176,46.9,343.78,QR Code,Completed,4.4
2863,19,67,2024-04-22 00:54:00,2024-04-22 03:35:00,161,45.62,167.88,UPI,Completed,3.9
2864,418,79,2024-08-21 21:23:00,2024-08-21 23:25:00,122,9.11,122.53,RFID Tag,Failed,4.1
2865,257,103,2023-11-18 02:05:00,2023-11-18 04:40:00,155,12.75,75.35,Debit Card,Failed,1.9
2866,493,115,2023-10-11 12:27:00,2023-10-11 13:01:00,34,5.06,67.1,Debit Card,Interrupted,2.8
2867,473,24,2024-06-06 20:48:00,2024-06-06 23:48:00,180,32.28,546.5,Wallet,Failed,1.0
2868,369,119,2024-08-20 13:25:00,2024-08-20 15:18:00,113,25.24,267.54,Credit Card,Failed,3.5
2869,380,96,2024-12-30 04:23:00,2024-12-30 06:21:00,118,18.72,288.29,RFID Tag,Failed,2.5
2870,270,18,2023-10-10 22:10:00,2023-10-10 23:24:00,74,19.91,329.31,UPI,Failed,1.7
2871,361,48,2024-05-23 13:58:00,2024-05-23 15:26:00,88,28.24,308.1,Debit Card,Interrupted,4.4
2872,349,62,2024-09-30 17:27:00,2024-09-30 18:26:00,59,20.04,287.77,UPI,Interrupted,1.2
2873,35,56,2023-04-01 17:24:00,2023-04-01 19:15:00,111,6.68,38.21,Wallet,Interrupted,2.8
2874,125,55,2024-07-19 18:53:00,2024-07-19 19:31:00,38,4.95,37.82,QR Code,Failed,3.0
2875,86,67,2024-04-11 09:55:00,2024-04-11 11:27:00,92,28.71,105.65,UPI,Completed,2.3
2876,135,73,2023-04-16 00:59:00,2023-04-16 01:56:00,57,19.39,262.35,Credit Card,Failed,2.9
2877,116,92,2023-03-26 17:58:00,2023-03-26 19:57:00,119,21.54,350.46,Wallet,Interrupted,2.2
2878,105,24,2023-07-28 11:04:00,2023-07-28 13:28:00,144,37.95,642.49,UPI,Completed,2.4
2879,192,51,2023-10-01 13:49:00,2023-10-01 15:25:00,96,21.05,286.28,UPI,Interrupted,1.8
2880,319,135,2024-07-04 11:40:00,2024-07-04 12:37:00,57,15.37,149.4,Wallet,Failed,3.4
2881,176,15,2024-08-14 16:19:00,2024-08-14 16:53:00,34,11.57,187.9,RFID Tag,Interrupted,2.3
2882,414,133,2023-04-24 12:29:00,2023-04-24 14:12:00,103,29.87,287.65,Credit Card,Completed,3.2
2883,483,25,2024-08-24 07:19:00,2024-08-24 09:50:00,151,44.0,155.32,RFID Tag,Completed,3.2
2884,367,11,2023-02-26 06:34:00,2023-02-26 07:05:00,31,9.59,116.52,Wallet,Completed,2.0
2885,361,45,2023-11-16 05:06:00,2023-11-16 07:56:00,170,55.67,698.1,RFID Tag,Interrupted,4.0
2886,124,14,2024-08-24 23:59:00,2024-08-25 00:40:00,41,4.3,53.02,RFID Tag,Interrupted,1.6
2887,464,50,2023-10-30 02:05:00,2023-10-30 03:35:00,90,25.13,177.17,UPI,Completed,2.0
2888,171,92,2024-01-07 06:54:00,2024-01-07 07:22:00,28,9.84,160.1,Debit Card,Completed,1.2
2889,31,79,2023-10-31 00:28:00,2023-10-31 02:35:00,127,27.78,373.64,QR Code,Failed,1.4
2890,25,105,2024-01-05 19:35:00,2024-01-05 21:07:00,92,23.93,320.9,Debit Card,Interrupted,2.8
2891,380,111,2023-09-01 23:51:00,2023-09-02 01:24:00,93,14.24,212.6,Debit Card,Completed,4.1
2892,380,48,2024-09-03 18:06:00,2024-09-03 18:57:00,51,9.12,99.5,RFID Tag,Failed,2.1
2893,79,15,2024-03-02 09:43:00,2024-03-02 10:19:00,36,12.46,202.35,QR Code,Completed,1.1
2894,498,27,2024-12-12 23:24:00,2024-12-13 02:23:00,179,30.52,329.31,RFID Tag,Completed,1.1
2895,459,135,2024-10-13 04:10:00,2024-10-13 05:29:00,79,7.3,70.96,QR Code,Completed,2.6
2896,73,107,2024-05-30 04:09:00,2024-05-30 04:45:00,36,9.01,114.97,Wallet,Interrupted,4.7
2897,206,44,2024-10-27 12:53:00,2024-10-27 15:46:00,173,39.79,140.06,Wallet,Completed,1.1
2898,100,70,2024-05-23 18:51:00,2024-05-23 19:28:00,37,10.59,95.31,UPI,Interrupted,3.3
2899,72,91,2024-05-19 04:48:00,2024-05-19 05:36:00,48,10.78,94.32,Wallet,Completed,3.8
2900,81,38,2023-02-01 01:41:00,2023-02-01 03:54:00,133,45.1,648.09,Debit Card,Failed,2.4
2901,253,33,2023-09-18 06:35:00,2023-09-18 08:48:00,133,46.21,238.91,Credit Card,Failed,2.4
2902,152,86,2023-07-10 22:51:00,2023-07-10 23:17:00,26,4.03,37.64,RFID Tag,Failed,1.1
2903,477,38,2024-10-08 16:25:00,2024-10-08 16:44:00,19,5.8,83.35,UPI,Interrupted,3.2
2904,89,47,2023-09-26 00:26:00,2023-09-26 02:12:00,106,33.74,258.45,Wallet,Interrupted,2.8
2905,412,103,2024-12-10 19:21:00,2024-12-10 19:46:00,25,6.93,40.96,UPI,Interrupted,4.5
2906,325,129,2024-08-21 16:21:00,2024-08-21 18:27:00,126,21.95,108.43,QR Code,Interrupted,1.8
2907,49,100,2023-12-04 20:53:00,2023-12-04 22:38:00,105,19.59,315.99,Credit Card,Completed,3.1
2908,252,136,2024-06-04 16:28:00,2024-06-04 18:20:00,112,17.93,260.88,QR Code,Failed,3.5
2909,122,19,2023-07-30 12:42:00,2023-07-30 13:10:00,28,5.09,70.04,Credit Card,Completed,4.4
2910,12,23,2023-04-11 23:55:00,2023-04-12 00:59:00,64,14.47,103.03,UPI,Interrupted,2.9
2911,302,71,2024-11-12 14:57:00,2024-11-12 15:32:00,35,10.1,164.23,RFID Tag,Completed,1.9
2912,9,54,2023-12-04 03:48:00,2023-12-04 05:08:00,80,25.71,186.65,RFID Tag,Failed,4.2
2913,392,83,2023-09-09 17:10:00,2023-09-09 19:50:00,160,22.69,311.99,UPI,Failed,3.8
2914,63,67,2024-04-15 18:46:00,2024-04-15 19:13:00,27,9.53,35.07,Credit Card,Interrupted,2.8
2915,288,62,2024-08-25 11:56:00,2024-08-25 12:34:00,38,13.42,192.71,Wallet,Interrupted,1.9
2916,29,85,2023-08-15 04:42:00,2023-08-15 06:37:00,115,23.72,355.56,RFID Tag,Interrupted,4.5
2917,389,133,2024-02-18 20:33:00,2024-02-18 22:33:00,120,37.72,363.24,Debit Card,Interrupted,3.8
2918,77,43,2024-01-12 21:42:00,2024-01-13 00:13:00,151,39.28,585.27,Credit Card,Failed,4.6
2919,368,1,2023-04-24 16:13:00,2023-04-24 17:07:00,54,6.9,32.84,Credit Card,Completed,2.7
2920,262,132,2023-12-18 13:34:00,2023-12-18 15:05:00,91,24.19,369.38,Wallet,Interrupted,4.6
2921,328,127,2024-05-29 00:39:00,2024-05-29 02:36:00,117,16.17,255.32,RFID Tag,Completed,2.9
2922,138,72,2024-08-11 10:53:00,2024-08-11 13:35:00,162,32.46,374.91,Credit Card,Completed,1.9
2923,326,52,2023-03-25 15:20:00,2023-03-25 17:03:00,103,27.45,477.36,QR Code,Interrupted,3.4
2924,82,129,2024-12-17 19:31:00,2024-12-17 20:56:00,85,18.72,92.48,Wallet,Interrupted,1.3
2925,352,17,2024-12-23 20:18:00,2024-12-23 22:47:00,149,25.65,448.36,Credit Card,Interrupted,2.8
2926,390,31,2024-10-29 03:50:00,2024-10-29 06:42:00,172,42.3,477.99,Wallet,Interrupted,2.3
2927,138,105,2023-12-31 10:04:00,2023-12-31 11:50:00,106,31.44,421.61,Wallet,Interrupted,4.5
